,Condition,List,GenderRating,Name,Prompt,Male,Female,Other,Likeable,Accomplished,Important,SubjID,SubjGenderMale
324,first,2B,1.24,Brian Wright,science,1,0,0,3,2,2,Exp4_P310,1
325,first,2B,5.86,Elisha Bell,book,0,1,0,2,2,2,Exp4_P310,1
326,first,2B,3.75,Quinn Brooks,politics,0,1,0,2,2,2,Exp4_P310,1
327,first,2B,6.78,Rebecca King,album,0,1,0,2,2,2,Exp4_P310,1
328,first,2B,4.34,Riley Campbell,sports,1,0,0,2,2,2,Exp4_P310,1
329,first,2B,2.41,Tommie Hill,meals,1,0,0,2,2,2,Exp4_P310,1
330,first,2C,6.24,Ashley Walker,science,1,0,0,3,1,2,Exp4_P42,0
331,first,2C,2.61,Emerson Green,sports,0,1,0,2,1,2,Exp4_P42,0
332,first,2C,6.82,Emily Baker,animals,0,1,0,1,1,1,Exp4_P42,0
333,first,2C,5.34,Jackie White,meals,0,1,0,2,2,1,Exp4_P42,0
334,first,2C,1.28,James Miller,politics,1,0,0,2,3,2,Exp4_P42,0
335,first,2C,4.39,Jessie Cook,book,1,0,0,3,1,3,Exp4_P42,0
336,first,2C,3.87,Reese Parker,album,1,0,0,4,1,3,Exp4_P42,0
337,first,3B,5.22,Blair Hill,book,1,0,0,3,3,4,Exp4_P122,1
338,first,3B,1.24,Brian King,animals,1,0,0,2,3,3,Exp4_P122,1
339,first,3B,5.86,Elisha Moore,politics,0,1,0,3,3,2,Exp4_P122,1
340,first,3B,3.75,Quinn Parker,sports,1,0,0,4,2,3,Exp4_P122,1
341,first,3B,6.78,Rebecca Wright,meals,0,1,0,2,3,3,Exp4_P122,1
342,first,3B,4.34,Riley Cook,science,1,0,0,4,3,3,Exp4_P122,1
343,first,3B,2.41,Tommie Smith,album,1,0,0,4,2,4,Exp4_P122,1
344,first,1C,6.24,Ashley Cook,book,1,0,0,2,2,2,Exp4_P119,1
345,first,1C,2.61,Emerson Moore,meals,1,0,0,2,2,2,Exp4_P119,1
346,first,1C,6.82,Emily Ward,album,1,0,0,2,2,2,Exp4_P119,1
347,first,1C,5.34,Jackie Turner,animals,1,0,0,3,3,3,Exp4_P119,1
348,first,1C,1.28,James Green,science,1,0,0,3,3,3,Exp4_P119,1
349,first,1C,4.39,Jessie Brooks,sports,1,0,0,3,3,3,Exp4_P119,1
350,first,1C,3.87,Reese King,politics,1,0,0,3,3,3,Exp4_P119,1
351,first,2B,5.22,Blair Young,animals,0,1,0,1,1,1,Exp4_P311,1
352,first,2B,1.24,Brian Wright,science,1,0,0,1,1,1,Exp4_P311,1
353,first,2B,5.86,Elisha Bell,book,0,1,0,1,1,2,Exp4_P311,1
354,first,2B,3.75,Quinn Brooks,politics,1,0,0,4,2,3,Exp4_P311,1
355,first,2B,6.78,Rebecca King,album,1,0,0,5,3,4,Exp4_P311,1
356,first,2B,4.34,Riley Campbell,sports,0,1,0,4,3,4,Exp4_P311,1
357,first,2B,2.41,Tommie Hill,meals,1,0,0,1,1,1,Exp4_P311,1
358,first,3C,6.24,Ashley Green,album,1,0,0,2,1,2,Exp4_P232,1
359,first,3C,2.61,Emerson Baker,animals,1,0,0,4,2,3,Exp4_P232,1
360,first,3C,6.82,Emily Brooks,politics,1,0,0,2,2,2,Exp4_P232,1
361,first,3C,5.34,Jackie Walker,book,1,0,0,3,3,5,Exp4_P232,1
362,first,3C,1.28,James White,sports,1,0,0,4,1,5,Exp4_P232,1
363,first,3C,4.39,Jessie Turner,science,1,0,0,4,2,4,Exp4_P232,1
364,first,3C,3.87,Reese Campbell,meals,1,0,0,1,3,4,Exp4_P232,1
365,first,1A,2.12,Chris Miller,science,1,0,0,3,3,4,Exp4_P191,1
366,first,1A,5.59,Jodie Parker,book,0,1,0,5,3,5,Exp4_P191,1
367,first,1A,4.73,Kerry Baker,album,0,1,0,4,3,6,Exp4_P191,1
368,first,1A,6.73,Mary Cooper,sports,0,1,0,4,3,5,Exp4_P191,1
369,first,1A,1.21,Matthew Smith,animals,1,0,0,3,4,3,Exp4_P191,1
370,first,1A,3.61,Stevie White,politics,1,0,0,4,2,4,Exp4_P191,1
371,first,1A,4.22,Taylor Wright,meals,0,1,0,2,3,3,Exp4_P191,1
372,first,1B,5.22,Blair Campbell,politics,0,1,0,2,2,2,Exp4_P365,1
373,first,1B,1.24,Brian Walker,sports,1,0,0,2,2,3,Exp4_P365,1
374,first,1B,5.86,Elisha Collins,book,0,1,0,3,2,4,Exp4_P365,1
375,first,1B,3.75,Quinn Young,album,0,1,0,3,2,4,Exp4_P365,1
376,first,1B,6.78,Rebecca Bell,animals,0,1,0,2,2,2,Exp4_P365,1
377,first,1B,4.34,Riley Hill,meals,0,1,0,2,3,2,Exp4_P365,1
378,first,1B,2.41,Tommie Brown,science,1,0,0,3,3,2,Exp4_P365,1
379,first,1B,5.22,Blair Campbell,politics,1,0,0,5,4,5,Exp4_P116,1
380,first,1B,1.24,Brian Walker,sports,1,0,0,5,4,6,Exp4_P116,1
381,first,1B,5.86,Elisha Collins,book,1,0,0,1,2,3,Exp4_P116,1
382,first,1B,3.75,Quinn Young,album,0,1,0,2,4,2,Exp4_P116,1
383,first,1B,6.78,Rebecca Bell,animals,0,1,0,3,4,2,Exp4_P116,1
384,first,1B,4.34,Riley Hill,meals,1,0,0,2,3,2,Exp4_P116,1
385,first,1B,2.41,Tommie Brown,science,1,0,0,5,4,3,Exp4_P116,1
386,first,2B,5.22,Blair Young,animals,0,1,0,1,3,3,Exp4_P109,0
387,first,2B,1.24,Brian Wright,science,1,0,0,1,2,2,Exp4_P109,0
388,first,2B,5.86,Elisha Bell,book,0,1,0,2,2,3,Exp4_P109,0
389,first,2B,3.75,Quinn Brooks,politics,1,0,0,4,4,4,Exp4_P109,0
390,first,2B,6.78,Rebecca King,album,0,1,0,4,3,4,Exp4_P109,0
391,first,2B,4.34,Riley Campbell,sports,1,0,0,3,3,4,Exp4_P109,0
392,first,2B,2.41,Tommie Hill,meals,1,0,0,1,3,1,Exp4_P109,0
393,first,3A,2.12,Chris Young,politics,1,0,0,1,1,1,Exp4_P139,1
394,first,3A,5.59,Jodie Cooper,sports,0,1,0,1,1,1,Exp4_P139,1
395,first,3A,4.73,Kerry Bell,animals,0,1,0,1,2,1,Exp4_P139,1
396,first,3A,6.73,Mary Collins,album,0,1,0,1,1,1,Exp4_P139,1
397,first,3A,1.21,Matthew Brown,science,1,0,0,2,2,1,Exp4_P139,1
398,first,3A,3.61,Stevie Ward,meals,1,0,0,1,1,1,Exp4_P139,1
399,first,3A,4.22,Taylor Miller,book,0,1,0,1,1,1,Exp4_P139,1
400,first,1A,2.12,Chris Miller,science,1,0,0,3,2,3,Exp4_P383,NA
401,first,1A,5.59,Jodie Parker,book,0,1,0,2,1,2,Exp4_P383,NA
402,first,1A,4.73,Kerry Baker,album,0,1,0,3,2,2,Exp4_P383,NA
403,first,1A,6.73,Mary Cooper,sports,0,1,0,3,2,2,Exp4_P383,NA
404,first,1A,1.21,Matthew Smith,animals,1,0,0,1,2,1,Exp4_P383,NA
405,first,1A,3.61,Stevie White,politics,1,0,0,3,3,3,Exp4_P383,NA
406,first,1A,4.22,Taylor Wright,meals,0,1,0,1,2,1,Exp4_P383,NA
407,first,2A,2.12,Chris Collins,meals,0,1,0,1,1,1,Exp4_P153,0
408,first,2A,5.59,Jodie Ward,animals,0,1,0,1,1,1,Exp4_P153,0
409,first,2A,4.73,Kerry Moore,book,0,1,0,1,1,1,Exp4_P153,0
410,first,2A,6.73,Mary Brown,politics,0,1,0,4,1,4,Exp4_P153,0
411,first,2A,1.21,Matthew Turner,album,0,1,0,1,1,4,Exp4_P153,0
412,first,2A,3.61,Stevie Cooper,science,1,0,0,4,1,1,Exp4_P153,0
413,first,2A,4.22,Taylor Smith,sports,0,1,0,4,1,4,Exp4_P153,0
414,first,3B,5.22,Blair Hill,book,0,1,0,2,2,2,Exp4_P136,1
415,first,3B,1.24,Brian King,animals,0,1,0,3,5,3,Exp4_P136,1
416,first,3B,5.86,Elisha Moore,politics,1,0,0,3,6,3,Exp4_P136,1
417,first,3B,3.75,Quinn Parker,sports,1,0,0,2,5,3,Exp4_P136,1
418,first,3B,6.78,Rebecca Wright,meals,1,0,0,2,5,3,Exp4_P136,1
419,first,3B,4.34,Riley Cook,science,1,0,0,3,5,3,Exp4_P136,1
420,first,3B,2.41,Tommie Smith,album,0,1,0,3,5,3,Exp4_P136,1
421,first,3C,6.24,Ashley Green,album,1,0,0,3,3,3,Exp4_P8,0
422,first,3C,2.61,Emerson Baker,animals,1,0,0,2,2,2,Exp4_P8,0
423,first,3C,6.82,Emily Brooks,politics,0,1,0,2,2,2,Exp4_P8,0
424,first,3C,5.34,Jackie Walker,book,1,0,0,2,2,2,Exp4_P8,0
425,first,3C,1.28,James White,sports,0,1,0,2,5,2,Exp4_P8,0
426,first,3C,4.39,Jessie Turner,science,0,1,0,3,5,3,Exp4_P8,0
427,first,3C,3.87,Reese Campbell,meals,1,0,0,5,2,2,Exp4_P8,0
428,first,1B,5.22,Blair Campbell,politics,1,0,0,5,5,6,Exp4_P407,1
429,first,1B,1.24,Brian Walker,sports,1,0,0,3,3,4,Exp4_P407,1
430,first,1B,5.86,Elisha Collins,book,1,0,0,3,3,4,Exp4_P407,1
431,first,1B,3.75,Quinn Young,album,0,1,0,3,3,4,Exp4_P407,1
432,first,1B,6.78,Rebecca Bell,animals,1,0,0,3,4,4,Exp4_P407,1
433,first,1B,4.34,Riley Hill,meals,0,1,0,2,3,3,Exp4_P407,1
434,first,1B,2.41,Tommie Brown,science,0,1,0,4,3,3,Exp4_P407,1
435,first,3A,2.12,Chris Young,politics,1,0,0,1,1,1,Exp4_P51,0
436,first,3A,5.59,Jodie Cooper,sports,0,1,0,2,1,1,Exp4_P51,0
437,first,3A,4.73,Kerry Bell,animals,0,1,0,1,1,1,Exp4_P51,0
438,first,3A,6.73,Mary Collins,album,1,0,0,1,1,2,Exp4_P51,0
439,first,3A,1.21,Matthew Brown,science,1,0,0,2,1,2,Exp4_P51,0
440,first,3A,3.61,Stevie Ward,meals,1,0,0,1,1,1,Exp4_P51,0
441,first,3A,4.22,Taylor Miller,book,0,1,0,2,1,1,Exp4_P51,0
442,first,2C,6.24,Ashley Walker,science,0,1,0,6,5,6,Exp4_P403,1
443,first,2C,2.61,Emerson Green,sports,0,1,0,6,5,6,Exp4_P403,1
444,first,2C,6.82,Emily Baker,animals,1,0,0,5,6,5,Exp4_P403,1
445,first,2C,5.34,Jackie White,meals,1,0,0,6,5,6,Exp4_P403,1
446,first,2C,1.28,James Miller,politics,1,0,0,5,6,5,Exp4_P403,1
447,first,2C,4.39,Jessie Cook,book,1,0,0,6,5,6,Exp4_P403,1
448,first,2C,3.87,Reese Parker,album,0,1,0,6,6,5,Exp4_P403,1
449,first,1A,2.12,Chris Miller,science,0,1,0,5,3,5,Exp4_P3,0
450,first,1A,5.59,Jodie Parker,book,0,1,0,4,3,5,Exp4_P3,0
451,first,1A,4.73,Kerry Baker,album,0,1,0,3,3,2,Exp4_P3,0
452,first,1A,6.73,Mary Cooper,sports,1,0,0,5,3,5,Exp4_P3,0
453,first,1A,1.21,Matthew Smith,animals,1,0,0,2,3,4,Exp4_P3,0
454,first,1A,3.61,Stevie White,politics,1,0,0,3,3,2,Exp4_P3,0
455,first,1A,4.22,Taylor Wright,meals,1,0,0,3,5,2,Exp4_P3,0
456,first,3C,6.24,Ashley Green,album,0,1,0,1,2,1,Exp4_P134,0
457,first,3C,2.61,Emerson Baker,animals,1,0,0,2,3,2,Exp4_P134,0
458,first,3C,6.82,Emily Brooks,politics,1,0,0,1,1,2,Exp4_P134,0
459,first,3C,5.34,Jackie Walker,book,1,0,0,2,3,2,Exp4_P134,0
460,first,3C,1.28,James White,sports,1,0,0,1,1,2,Exp4_P134,0
461,first,3C,4.39,Jessie Turner,science,0,1,0,2,2,1,Exp4_P134,0
462,first,3C,3.87,Reese Campbell,meals,0,1,0,2,1,1,Exp4_P134,0
463,first,2B,5.22,Blair Young,animals,0,1,0,6,5,6,Exp4_P340,0
464,first,2B,1.24,Brian Wright,science,0,1,0,6,5,6,Exp4_P340,0
465,first,2B,5.86,Elisha Bell,book,0,1,0,5,6,6,Exp4_P340,0
466,first,2B,3.75,Quinn Brooks,politics,0,1,0,5,6,5,Exp4_P340,0
467,first,2B,6.78,Rebecca King,album,0,1,0,6,6,5,Exp4_P340,0
468,first,2B,4.34,Riley Campbell,sports,0,1,0,5,5,6,Exp4_P340,0
469,first,2B,2.41,Tommie Hill,meals,0,1,0,5,6,5,Exp4_P340,0
470,first,1B,5.22,Blair Campbell,politics,1,0,0,6,4,5,Exp4_P147,NA
471,first,1B,1.24,Brian Walker,sports,1,0,0,5,5,5,Exp4_P147,NA
472,first,1B,5.86,Elisha Collins,book,0,1,0,5,4,3,Exp4_P147,NA
473,first,1B,3.75,Quinn Young,album,1,0,0,5,5,3,Exp4_P147,NA
474,first,1B,6.78,Rebecca Bell,animals,1,0,0,6,5,3,Exp4_P147,NA
475,first,1B,4.34,Riley Hill,meals,0,1,0,6,6,5,Exp4_P147,NA
476,first,1B,2.41,Tommie Brown,science,1,0,0,7,5,2,Exp4_P147,NA
477,first,2C,6.24,Ashley Walker,science,0,1,0,6,6,6,Exp4_P357,1
478,first,2C,2.61,Emerson Green,sports,0,1,0,6,5,6,Exp4_P357,1
479,first,2C,6.82,Emily Baker,animals,0,1,0,6,6,6,Exp4_P357,1
480,first,2C,5.34,Jackie White,meals,0,1,0,6,6,6,Exp4_P357,1
481,first,2C,1.28,James Miller,politics,0,1,0,6,6,6,Exp4_P357,1
482,first,2C,4.39,Jessie Cook,book,0,1,0,5,6,5,Exp4_P357,1
483,first,2C,3.87,Reese Parker,album,0,1,0,6,5,6,Exp4_P357,1
484,first,1C,6.24,Ashley Cook,book,0,1,0,3,2,3,Exp4_P379,1
485,first,1C,2.61,Emerson Moore,meals,1,0,0,1,1,1,Exp4_P379,1
486,first,1C,6.82,Emily Ward,album,0,1,0,3,1,3,Exp4_P379,1
487,first,1C,5.34,Jackie Turner,animals,0,1,0,1,1,1,Exp4_P379,1
488,first,1C,1.28,James Green,science,1,0,0,4,1,2,Exp4_P379,1
489,first,1C,4.39,Jessie Brooks,sports,1,0,0,3,1,4,Exp4_P379,1
490,first,1C,3.87,Reese King,politics,1,0,0,2,2,2,Exp4_P379,1
491,first,1A,2.12,Chris Miller,science,1,0,0,3,2,3,Exp4_P24,1
492,first,1A,5.59,Jodie Parker,book,0,1,0,4,4,5,Exp4_P24,1
493,first,1A,4.73,Kerry Baker,album,1,0,0,4,3,4,Exp4_P24,1
494,first,1A,6.73,Mary Cooper,sports,0,1,0,5,3,5,Exp4_P24,1
495,first,1A,1.21,Matthew Smith,animals,1,0,0,3,4,4,Exp4_P24,1
496,first,1A,3.61,Stevie White,politics,1,0,0,5,5,5,Exp4_P24,1
497,first,1A,4.22,Taylor Wright,meals,0,1,0,3,6,3,Exp4_P24,1
498,first,2B,5.22,Blair Young,animals,0,1,0,2,2,4,Exp4_P321,1
499,first,2B,1.24,Brian Wright,science,1,0,0,4,1,3,Exp4_P321,1
500,first,2B,5.86,Elisha Bell,book,1,0,0,1,1,5,Exp4_P321,1
501,first,2B,3.75,Quinn Brooks,politics,0,1,0,4,3,4,Exp4_P321,1
502,first,2B,6.78,Rebecca King,album,0,1,0,3,2,5,Exp4_P321,1
503,first,2B,4.34,Riley Campbell,sports,1,0,0,1,1,4,Exp4_P321,1
504,first,2B,2.41,Tommie Hill,meals,1,0,0,1,1,4,Exp4_P321,1
505,first,1A,2.12,Chris Miller,science,1,0,0,1,1,2,Exp4_P322,1
506,first,1A,5.59,Jodie Parker,book,0,1,0,1,1,3,Exp4_P322,1
507,first,1A,4.73,Kerry Baker,album,0,1,0,2,1,2,Exp4_P322,1
508,first,1A,6.73,Mary Cooper,sports,0,1,0,1,2,4,Exp4_P322,1
509,first,1A,1.21,Matthew Smith,animals,1,0,0,1,2,1,Exp4_P322,1
510,first,1A,3.61,Stevie White,politics,1,0,0,2,2,3,Exp4_P322,1
511,first,1A,4.22,Taylor Wright,meals,0,1,0,1,2,1,Exp4_P322,1
512,first,3A,2.12,Chris Young,politics,1,0,0,2,1,1,Exp4_P325,1
513,first,3A,5.59,Jodie Cooper,sports,1,0,0,2,1,1,Exp4_P325,1
514,first,3A,4.73,Kerry Bell,animals,1,0,0,1,2,1,Exp4_P325,1
515,first,3A,6.73,Mary Collins,album,0,1,0,1,2,1,Exp4_P325,1
516,first,3A,1.21,Matthew Brown,science,1,0,0,2,1,2,Exp4_P325,1
517,first,3A,3.61,Stevie Ward,meals,0,1,0,1,2,1,Exp4_P325,1
518,first,3A,4.22,Taylor Miller,book,0,1,0,1,2,1,Exp4_P325,1
519,first,3B,5.22,Blair Hill,book,1,0,0,2,3,3,Exp4_P28,1
520,first,3B,1.24,Brian King,animals,0,1,0,2,2,2,Exp4_P28,1
521,first,3B,5.86,Elisha Moore,politics,1,0,0,2,2,2,Exp4_P28,1
522,first,3B,3.75,Quinn Parker,sports,1,0,0,2,2,2,Exp4_P28,1
523,first,3B,6.78,Rebecca Wright,meals,0,1,0,1,1,1,Exp4_P28,1
524,first,3B,4.34,Riley Cook,science,1,0,0,2,2,2,Exp4_P28,1
525,first,3B,2.41,Tommie Smith,album,1,0,0,1,2,2,Exp4_P28,1
526,first,2B,5.22,Blair Young,animals,1,0,0,1,1,1,Exp4_P260,1
527,first,2B,1.24,Brian Wright,science,1,0,0,1,1,1,Exp4_P260,1
528,first,2B,5.86,Elisha Bell,book,1,0,0,2,1,2,Exp4_P260,1
529,first,2B,3.75,Quinn Brooks,politics,1,0,0,1,2,2,Exp4_P260,1
530,first,2B,6.78,Rebecca King,album,0,1,0,1,1,1,Exp4_P260,1
531,first,2B,4.34,Riley Campbell,sports,0,1,0,1,1,2,Exp4_P260,1
532,first,2B,2.41,Tommie Hill,meals,1,0,0,1,3,2,Exp4_P260,1
533,first,2A,2.12,Chris Collins,meals,1,0,0,1,4,4,Exp4_P282,0
534,first,2A,5.59,Jodie Ward,animals,0,1,0,1,2,3,Exp4_P282,0
535,first,2A,4.73,Kerry Moore,book,1,0,0,2,1,2,Exp4_P282,0
536,first,2A,6.73,Mary Brown,politics,0,1,0,3,3,2,Exp4_P282,0
537,first,2A,1.21,Matthew Turner,album,1,0,0,3,1,2,Exp4_P282,0
538,first,2A,3.61,Stevie Cooper,science,1,0,0,1,2,2,Exp4_P282,0
539,first,2A,4.22,Taylor Smith,sports,1,0,0,2,1,2,Exp4_P282,0
540,first,3B,5.22,Blair Hill,book,1,0,0,5,4,5,Exp4_P272,0
541,first,3B,1.24,Brian King,animals,1,0,0,5,3,3,Exp4_P272,0
542,first,3B,5.86,Elisha Moore,politics,1,0,0,4,4,3,Exp4_P272,0
543,first,3B,3.75,Quinn Parker,sports,0,1,0,4,4,4,Exp4_P272,0
544,first,3B,6.78,Rebecca Wright,meals,1,0,0,4,3,3,Exp4_P272,0
545,first,3B,4.34,Riley Cook,science,0,1,0,3,4,4,Exp4_P272,0
546,first,3B,2.41,Tommie Smith,album,1,0,0,3,4,4,Exp4_P272,0
547,first,3A,2.12,Chris Young,politics,1,0,0,4,6,6,Exp4_P67,1
548,first,3A,5.59,Jodie Cooper,sports,0,1,0,4,1,1,Exp4_P67,1
549,first,3A,4.73,Kerry Bell,animals,0,1,0,3,2,2,Exp4_P67,1
550,first,3A,6.73,Mary Collins,album,0,1,0,4,3,3,Exp4_P67,1
551,first,3A,1.21,Matthew Brown,science,1,0,0,4,2,3,Exp4_P67,1
552,first,3A,3.61,Stevie Ward,meals,1,0,0,2,3,2,Exp4_P67,1
553,first,3A,4.22,Taylor Miller,book,1,0,0,4,2,3,Exp4_P67,1
554,first,1A,2.12,Chris Miller,science,1,0,0,5,4,5,Exp4_P330,1
555,first,1A,5.59,Jodie Parker,book,1,0,0,5,5,5,Exp4_P330,1
556,first,1A,4.73,Kerry Baker,album,1,0,0,5,5,5,Exp4_P330,1
557,first,1A,6.73,Mary Cooper,sports,1,0,0,5,4,4,Exp4_P330,1
558,first,1A,1.21,Matthew Smith,animals,1,0,0,5,4,4,Exp4_P330,1
559,first,1A,3.61,Stevie White,politics,1,0,0,5,4,5,Exp4_P330,1
560,first,1A,4.22,Taylor Wright,meals,1,0,0,5,4,5,Exp4_P330,1
561,first,3C,6.24,Ashley Green,album,0,0,1,6,5,6,Exp4_P81,NA
562,first,3C,2.61,Emerson Baker,animals,1,0,0,6,5,6,Exp4_P81,NA
563,first,3C,6.82,Emily Brooks,politics,1,0,0,6,5,6,Exp4_P81,NA
564,first,3C,5.34,Jackie Walker,book,1,0,0,5,6,5,Exp4_P81,NA
565,first,3C,1.28,James White,sports,1,0,0,6,5,6,Exp4_P81,NA
566,first,3C,4.39,Jessie Turner,science,1,0,0,5,5,5,Exp4_P81,NA
567,first,3C,3.87,Reese Campbell,meals,1,0,0,6,5,6,Exp4_P81,NA
568,first,1B,5.22,Blair Campbell,politics,1,0,0,1,2,1,Exp4_P307,1
569,first,1B,1.24,Brian Walker,sports,1,0,0,1,1,1,Exp4_P307,1
570,first,1B,5.86,Elisha Collins,book,0,1,0,2,1,1,Exp4_P307,1
571,first,1B,3.75,Quinn Young,album,0,1,0,1,2,1,Exp4_P307,1
572,first,1B,6.78,Rebecca Bell,animals,1,0,0,1,1,1,Exp4_P307,1
573,first,1B,4.34,Riley Hill,meals,1,0,0,2,2,1,Exp4_P307,1
574,first,1B,2.41,Tommie Brown,science,1,0,0,2,1,1,Exp4_P307,1
575,first,2B,5.22,Blair Young,animals,0,1,0,7,1,1,Exp4_P140,1
576,first,2B,1.24,Brian Wright,science,1,0,0,2,1,1,Exp4_P140,1
577,first,2B,5.86,Elisha Bell,book,0,1,0,2,1,2,Exp4_P140,1
578,first,2B,3.75,Quinn Brooks,politics,0,1,0,1,2,2,Exp4_P140,1
579,first,2B,6.78,Rebecca King,album,0,1,0,3,1,2,Exp4_P140,1
580,first,2B,4.34,Riley Campbell,sports,0,1,0,3,1,3,Exp4_P140,1
581,first,2B,2.41,Tommie Hill,meals,1,0,0,1,2,1,Exp4_P140,1
582,first,1C,6.24,Ashley Cook,book,0,1,0,2,2,3,Exp4_P366,0
583,first,1C,2.61,Emerson Moore,meals,1,0,0,1,3,2,Exp4_P366,0
584,first,1C,6.82,Emily Ward,album,1,0,0,1,2,3,Exp4_P366,0
585,first,1C,5.34,Jackie Turner,animals,1,0,0,1,3,1,Exp4_P366,0
586,first,1C,1.28,James Green,science,1,0,0,2,2,3,Exp4_P366,0
587,first,1C,4.39,Jessie Brooks,sports,1,0,0,1,1,1,Exp4_P366,0
588,first,1C,3.87,Reese King,politics,1,0,0,2,2,2,Exp4_P366,0
589,first,3C,6.24,Ashley Green,album,0,1,0,6,3,5,Exp4_P38,1
590,first,3C,2.61,Emerson Baker,animals,1,0,0,3,5,3,Exp4_P38,1
591,first,3C,6.82,Emily Brooks,politics,1,0,0,5,3,5,Exp4_P38,1
592,first,3C,5.34,Jackie Walker,book,0,1,0,5,3,2,Exp4_P38,1
593,first,3C,1.28,James White,sports,1,0,0,5,3,5,Exp4_P38,1
594,first,3C,4.39,Jessie Turner,science,1,0,0,5,3,5,Exp4_P38,1
595,first,3C,3.87,Reese Campbell,meals,0,1,0,5,3,4,Exp4_P38,1
596,first,2A,2.12,Chris Collins,meals,1,0,0,3,3,2,Exp4_P373,1
597,first,2A,5.59,Jodie Ward,animals,1,0,0,3,3,3,Exp4_P373,1
598,first,2A,4.73,Kerry Moore,book,1,0,0,3,2,3,Exp4_P373,1
599,first,2A,6.73,Mary Brown,politics,1,0,0,3,3,3,Exp4_P373,1
600,first,2A,1.21,Matthew Turner,album,0,1,0,3,3,2,Exp4_P373,1
601,first,2A,3.61,Stevie Cooper,science,1,0,0,3,3,3,Exp4_P373,1
602,first,2A,4.22,Taylor Smith,sports,0,1,0,3,2,3,Exp4_P373,1
603,first,3A,2.12,Chris Young,politics,1,0,0,5,3,2,Exp4_P390,1
604,first,3A,5.59,Jodie Cooper,sports,0,1,0,2,2,2,Exp4_P390,1
605,first,3A,4.73,Kerry Bell,animals,1,0,0,3,3,2,Exp4_P390,1
606,first,3A,6.73,Mary Collins,album,0,1,0,1,1,1,Exp4_P390,1
607,first,3A,1.21,Matthew Brown,science,1,0,0,3,1,2,Exp4_P390,1
608,first,3A,3.61,Stevie Ward,meals,1,0,0,5,2,7,Exp4_P390,1
609,first,3A,4.22,Taylor Miller,book,0,1,0,2,4,5,Exp4_P390,1
610,first,3C,6.24,Ashley Green,album,0,1,0,1,1,3,Exp4_P370,0
611,first,3C,2.61,Emerson Baker,animals,0,1,0,1,1,1,Exp4_P370,0
612,first,3C,6.82,Emily Brooks,politics,0,1,0,1,1,1,Exp4_P370,0
613,first,3C,5.34,Jackie Walker,book,0,1,0,1,1,1,Exp4_P370,0
614,first,3C,1.28,James White,sports,1,0,0,1,1,3,Exp4_P370,0
615,first,3C,4.39,Jessie Turner,science,0,1,0,1,1,1,Exp4_P370,0
616,first,3C,3.87,Reese Campbell,meals,1,0,0,1,1,1,Exp4_P370,0
617,first,1B,5.22,Blair Campbell,politics,0,1,0,1,1,2,Exp4_P337,NA
618,first,1B,1.24,Brian Walker,sports,1,0,0,4,3,3,Exp4_P337,NA
619,first,1B,5.86,Elisha Collins,book,1,0,0,4,3,3,Exp4_P337,NA
620,first,1B,3.75,Quinn Young,album,0,1,0,2,2,2,Exp4_P337,NA
621,first,1B,6.78,Rebecca Bell,animals,0,1,0,1,2,2,Exp4_P337,NA
622,first,1B,4.34,Riley Hill,meals,0,1,0,1,2,2,Exp4_P337,NA
623,first,1B,2.41,Tommie Brown,science,1,0,0,4,2,2,Exp4_P337,NA
624,first,2B,5.22,Blair Young,animals,0,1,0,5,5,5,Exp4_P175,1
625,first,2B,1.24,Brian Wright,science,0,1,0,6,5,5,Exp4_P175,1
626,first,2B,5.86,Elisha Bell,book,1,0,0,6,5,3,Exp4_P175,1
627,first,2B,3.75,Quinn Brooks,politics,0,1,0,5,6,5,Exp4_P175,1
628,first,2B,6.78,Rebecca King,album,1,0,0,6,6,5,Exp4_P175,1
629,first,2B,4.34,Riley Campbell,sports,1,0,0,6,5,6,Exp4_P175,1
630,first,2B,2.41,Tommie Hill,meals,1,0,0,6,5,6,Exp4_P175,1
631,first,3B,5.22,Blair Hill,book,0,1,0,3,3,3,Exp4_P237,1
632,first,3B,1.24,Brian King,animals,1,0,0,3,4,4,Exp4_P237,1
633,first,3B,5.86,Elisha Moore,politics,0,1,0,4,3,2,Exp4_P237,1
634,first,3B,3.75,Quinn Parker,sports,1,0,0,4,2,5,Exp4_P237,1
635,first,3B,6.78,Rebecca Wright,meals,0,1,0,3,4,3,Exp4_P237,1
636,first,3B,4.34,Riley Cook,science,0,1,0,4,4,5,Exp4_P237,1
637,first,3B,2.41,Tommie Smith,album,1,0,0,2,3,6,Exp4_P237,1
638,first,1B,5.22,Blair Campbell,politics,1,0,0,2,3,3,Exp4_P278,0
639,first,1B,1.24,Brian Walker,sports,1,0,0,2,1,2,Exp4_P278,0
640,first,1B,5.86,Elisha Collins,book,0,1,0,3,2,5,Exp4_P278,0
641,first,1B,3.75,Quinn Young,album,0,1,0,3,3,5,Exp4_P278,0
642,first,1B,6.78,Rebecca Bell,animals,0,1,0,3,2,2,Exp4_P278,0
643,first,1B,4.34,Riley Hill,meals,0,1,0,2,1,1,Exp4_P278,0
644,first,1B,2.41,Tommie Brown,science,1,0,0,4,2,3,Exp4_P278,0
645,first,2A,2.12,Chris Collins,meals,1,0,0,2,2,2,Exp4_P209,1
646,first,2A,5.59,Jodie Ward,animals,0,1,0,2,2,2,Exp4_P209,1
