"","Condition","List","GenderRating","NameShown","NameFirst","NameLast","Male","Female","Other","SubjID","SubjGenderMale"
"329","first","3C",5.34,"Jackie","Jackie",NA,1,0,0,"Exp2_P320",0
"330","first","1B",1.24,"Brian","Brian",NA,1,0,0,"Exp2_P28",1
"331","first","1B",2.41,"Tommie","Tommie",NA,0,1,0,"Exp2_P28",1
"332","first","1B",3.75,"Quinn","Quinn",NA,1,0,0,"Exp2_P28",1
"333","first","1B",4.34,"Riley","Riley",NA,0,1,0,"Exp2_P28",1
"334","first","1B",5.22,"Blair","Blair",NA,1,0,0,"Exp2_P28",1
"335","first","1B",5.86,"Elisha","Elisha",NA,1,0,0,"Exp2_P28",1
"336","first","1B",6.78,"Rebecca","Rebecca",NA,1,0,0,"Exp2_P28",1
"337","first","3B",5.86,"Elisha","Elisha",NA,0,1,0,"Exp2_P335",1
"338","first","3B",4.34,"Riley","Riley",NA,0,1,0,"Exp2_P335",1
"339","first","3B",2.41,"Tommie","Tommie",NA,1,0,0,"Exp2_P335",1
"340","first","3B",3.75,"Quinn","Quinn",NA,0,1,0,"Exp2_P335",1
"341","first","3B",1.24,"Brian","Brian",NA,1,0,0,"Exp2_P335",1
"342","first","3B",6.78,"Rebecca","Rebecca",NA,0,1,0,"Exp2_P335",1
"343","first","3B",5.22,"Blair","Blair",NA,0,1,0,"Exp2_P335",1
"344","first","2C",6.24,"Ashley","Ashley",NA,0,1,0,"Exp2_P121",1
"345","first","2C",4.39,"Jessie","Jessie",NA,0,1,0,"Exp2_P121",1
"346","first","2C",2.61,"Emerson","Emerson",NA,1,0,0,"Exp2_P121",1
"347","first","2C",6.82,"Emily","Emily",NA,0,1,0,"Exp2_P121",1
"348","first","2C",3.87,"Reese","Reese",NA,0,1,0,"Exp2_P121",1
"349","first","2C",5.34,"Jackie","Jackie",NA,0,1,0,"Exp2_P121",1
"350","first","2C",1.28,"James","James",NA,1,0,0,"Exp2_P121",1
"351","first","2B",5.86,"Elisha","Elisha",NA,0,1,0,"Exp2_P316",1
"352","first","2B",4.34,"Riley","Riley",NA,0,1,0,"Exp2_P316",1
"353","first","2B",2.41,"Tommie","Tommie",NA,0,1,0,"Exp2_P316",1
"354","first","2B",6.78,"Rebecca","Rebecca",NA,1,0,0,"Exp2_P316",1
"355","first","2B",3.75,"Quinn","Quinn",NA,1,0,0,"Exp2_P316",1
"356","first","2B",5.22,"Blair","Blair",NA,0,1,0,"Exp2_P316",1
"357","first","2B",1.24,"Brian","Brian",NA,0,1,0,"Exp2_P316",1
"358","first","2A",5.59,"Jodie","Jodie",NA,0,1,0,"Exp2_P373",NA
"359","first","2A",4.22,"Taylor","Taylor",NA,0,1,0,"Exp2_P373",NA
"360","first","2A",2.12,"Chris","Chris",NA,1,0,0,"Exp2_P373",NA
"361","first","2A",6.73,"Mary","Mary",NA,0,1,0,"Exp2_P373",NA
"362","first","2A",3.61,"Stevie","Stevie",NA,0,1,0,"Exp2_P373",NA
"363","first","2A",4.73,"Kerry","Kerry",NA,1,0,0,"Exp2_P373",NA
"364","first","2A",1.21,"Matthew","Matthew",NA,1,0,0,"Exp2_P373",NA
"365","first","1C",1.28,"James","James",NA,1,0,0,"Exp2_P326",NA
"366","first","1C",2.61,"Emerson","Emerson",NA,0,1,0,"Exp2_P326",NA
"367","first","1C",3.87,"Reese","Reese",NA,1,0,0,"Exp2_P326",NA
"368","first","1C",4.39,"Jessie","Jessie",NA,0,1,0,"Exp2_P326",NA
"369","first","1C",5.34,"Jackie","Jackie",NA,0,1,0,"Exp2_P326",NA
"370","first","1C",6.24,"Ashley","Ashley",NA,1,0,0,"Exp2_P326",NA
"371","first","1C",6.82,"Emily","Emily",NA,0,1,0,"Exp2_P326",NA
"372","first","3B",5.86,"Elisha","Elisha",NA,1,0,0,"Exp2_P190",1
"373","first","3B",4.34,"Riley","Riley",NA,1,0,0,"Exp2_P190",1
"374","first","3B",2.41,"Tommie","Tommie",NA,0,1,0,"Exp2_P190",1
"375","first","3B",3.75,"Quinn","Quinn",NA,0,1,0,"Exp2_P190",1
"376","first","3B",1.24,"Brian","Brian",NA,1,0,0,"Exp2_P190",1
"377","first","3B",6.78,"Rebecca","Rebecca",NA,1,0,0,"Exp2_P190",1
"378","first","3B",5.22,"Blair","Blair",NA,0,1,0,"Exp2_P190",1
"379","first","2A",5.59,"Jodie","Jodie",NA,0,1,0,"Exp2_P319",1
"380","first","2A",4.22,"Taylor","Taylor",NA,0,1,0,"Exp2_P319",1
"381","first","2A",2.12,"Chris","Chris",NA,1,0,0,"Exp2_P319",1
"382","first","2A",6.73,"Mary","Mary",NA,0,1,0,"Exp2_P319",1
"383","first","2A",3.61,"Stevie","Stevie",NA,0,1,0,"Exp2_P319",1
"384","first","2A",4.73,"Kerry","Kerry",NA,0,1,0,"Exp2_P319",1
"385","first","2A",1.21,"Matthew","Matthew",NA,1,0,0,"Exp2_P319",1
"386","first","2B",5.86,"Elisha","Elisha",NA,0,1,0,"Exp2_P324",1
"387","first","2B",4.34,"Riley","Riley",NA,1,0,0,"Exp2_P324",1
"388","first","2B",2.41,"Tommie","Tommie",NA,1,0,0,"Exp2_P324",1
"389","first","2B",6.78,"Rebecca","Rebecca",NA,0,1,0,"Exp2_P324",1
"390","first","2B",3.75,"Quinn","Quinn",NA,0,1,0,"Exp2_P324",1
"391","first","2B",5.22,"Blair","Blair",NA,1,0,0,"Exp2_P324",1
"392","first","2B",1.24,"Brian","Brian",NA,1,0,0,"Exp2_P324",1
"393","first","2B",5.86,"Elisha","Elisha",NA,0,1,0,"Exp2_P189",0
"394","first","2B",4.34,"Riley","Riley",NA,1,0,0,"Exp2_P189",0
"395","first","2B",2.41,"Tommie","Tommie",NA,0,1,0,"Exp2_P189",0
"396","first","2B",6.78,"Rebecca","Rebecca",NA,0,1,0,"Exp2_P189",0
"397","first","2B",3.75,"Quinn","Quinn",NA,1,0,0,"Exp2_P189",0
"398","first","2B",5.22,"Blair","Blair",NA,1,0,0,"Exp2_P189",0
"399","first","2B",1.24,"Brian","Brian",NA,1,0,0,"Exp2_P189",0
"400","first","1B",1.24,"Brian","Brian",NA,1,0,0,"Exp2_P419",1
"401","first","1B",2.41,"Tommie","Tommie",NA,0,1,0,"Exp2_P419",1
"402","first","1B",3.75,"Quinn","Quinn",NA,1,0,0,"Exp2_P419",1
"403","first","1B",4.34,"Riley","Riley",NA,0,0,1,"Exp2_P419",1
"404","first","1B",5.22,"Blair","Blair",NA,1,0,0,"Exp2_P419",1
"405","first","1B",5.86,"Elisha","Elisha",NA,0,1,0,"Exp2_P419",1
"406","first","1B",6.78,"Rebecca","Rebecca",NA,1,0,0,"Exp2_P419",1
"407","first","2C",6.24,"Ashley","Ashley",NA,0,1,0,"Exp2_P106",1
"408","first","2C",4.39,"Jessie","Jessie",NA,0,1,0,"Exp2_P106",1
"409","first","2C",2.61,"Emerson","Emerson",NA,1,0,0,"Exp2_P106",1
"410","first","2C",6.82,"Emily","Emily",NA,0,1,0,"Exp2_P106",1
"411","first","2C",3.87,"Reese","Reese",NA,1,0,0,"Exp2_P106",1
"412","first","2C",5.34,"Jackie","Jackie",NA,0,1,0,"Exp2_P106",1
"413","first","2C",1.28,"James","James",NA,1,0,0,"Exp2_P106",1
"414","first","3A",5.59,"Jodie","Jodie",NA,0,1,0,"Exp2_P125",1
"415","first","3A",4.22,"Taylor","Taylor",NA,1,0,0,"Exp2_P125",1
"416","first","3A",3.61,"Stevie","Stevie",NA,1,0,0,"Exp2_P125",1
"417","first","3A",4.22,"Taylor","Taylor",NA,1,0,0,"Exp2_P125",1
"418","first","3A",1.21,"Matthew","Matthew",NA,1,0,0,"Exp2_P125",1
"419","first","3A",5.59,"Jodie","Jodie",NA,0,1,0,"Exp2_P125",1
"420","first","3A",4.73,"Kerry","Kerry",NA,1,0,0,"Exp2_P125",1
"421","first","2C",6.24,"Ashley","Ashley",NA,0,1,0,"Exp2_P416",NA
"422","first","2C",4.39,"Jessie","Jessie",NA,1,0,0,"Exp2_P416",NA
"423","first","2C",2.61,"Emerson","Emerson",NA,1,0,0,"Exp2_P416",NA
"424","first","2C",6.82,"Emily","Emily",NA,0,1,0,"Exp2_P416",NA
"425","first","2C",3.87,"Reese","Reese",NA,1,0,0,"Exp2_P416",NA
"426","first","2C",5.34,"Jackie","Jackie",NA,0,1,0,"Exp2_P416",NA
"427","first","2C",1.28,"James","James",NA,1,0,0,"Exp2_P416",NA
"428","first","3A",5.59,"Jodie","Jodie",NA,0,1,0,"Exp2_P441",1
"429","first","3A",4.22,"Taylor","Taylor",NA,0,1,0,"Exp2_P441",1
"430","first","3A",3.61,"Stevie","Stevie",NA,1,0,0,"Exp2_P441",1
"431","first","3A",4.22,"Taylor","Taylor",NA,1,0,0,"Exp2_P441",1
"432","first","3A",1.21,"Matthew","Matthew",NA,1,0,0,"Exp2_P441",1
"433","first","3A",5.59,"Jodie","Jodie",NA,0,1,0,"Exp2_P441",1
"434","first","3A",4.73,"Kerry","Kerry",NA,0,1,0,"Exp2_P441",1
"435","first","3A",5.59,"Jodie","Jodie",NA,0,1,0,"Exp2_P51",0
"436","first","3A",4.22,"Taylor","Taylor",NA,1,0,0,"Exp2_P51",0
"437","first","3A",3.61,"Stevie","Stevie",NA,1,0,0,"Exp2_P51",0
"438","first","3A",4.22,"Taylor","Taylor",NA,1,0,0,"Exp2_P51",0
"439","first","3A",1.21,"Matthew","Matthew",NA,1,0,0,"Exp2_P51",0
"440","first","3A",5.59,"Jodie","Jodie",NA,0,1,0,"Exp2_P51",0
"441","first","3A",4.73,"Kerry","Kerry",NA,1,0,0,"Exp2_P51",0
"442","first","1B",1.24,"Brian","Brian",NA,1,0,0,"Exp2_P307",0
"443","first","1B",2.41,"Tommie","Tommie",NA,0,1,0,"Exp2_P307",0
"444","first","1B",3.75,"Quinn","Quinn",NA,1,0,0,"Exp2_P307",0
"445","first","1B",4.34,"Riley","Riley",NA,1,0,0,"Exp2_P307",0
"446","first","1B",5.22,"Blair","Blair",NA,1,0,0,"Exp2_P307",0
"447","first","1B",5.86,"Elisha","Elisha",NA,0,0,1,"Exp2_P307",0
"448","first","1B",6.78,"Rebecca","Rebecca",NA,0,1,0,"Exp2_P307",0
"449","first","1A",1.21,"Matthew","Matthew",NA,1,0,0,"Exp2_P418",1
"450","first","1A",2.12,"Chris","Chris",NA,0,1,0,"Exp2_P418",1
"451","first","1A",3.61,"Stevie","Stevie",NA,1,0,0,"Exp2_P418",1
"452","first","1A",4.22,"Taylor","Taylor",NA,1,0,0,"Exp2_P418",1
"453","first","1A",4.73,"Kerry","Kerry",NA,1,0,0,"Exp2_P418",1
"454","first","1A",5.59,"Jodie","Jodie",NA,0,1,0,"Exp2_P418",1
"455","first","1A",6.73,"Mary","Mary",NA,0,1,0,"Exp2_P418",1
"456","first","2C",6.24,"Ashley","Ashley",NA,0,1,0,"Exp2_P32",1
"457","first","2C",4.39,"Jessie","Jessie",NA,0,1,0,"Exp2_P32",1
"458","first","2C",2.61,"Emerson","Emerson",NA,0,1,0,"Exp2_P32",1
"459","first","2C",6.82,"Emily","Emily",NA,0,1,0,"Exp2_P32",1
"460","first","2C",3.87,"Reese","Reese",NA,1,0,0,"Exp2_P32",1
"461","first","2C",5.34,"Jackie","Jackie",NA,1,0,0,"Exp2_P32",1
"462","first","2C",1.28,"James","James",NA,1,0,0,"Exp2_P32",1
"463","first","2B",5.86,"Elisha","Elisha",NA,0,1,0,"Exp2_P405",0
"464","first","2B",4.34,"Riley","Riley",NA,0,1,0,"Exp2_P405",0
"465","first","2B",2.41,"Tommie","Tommie",NA,1,0,0,"Exp2_P405",0
"466","first","2B",6.78,"Rebecca","Rebecca",NA,0,1,0,"Exp2_P405",0
"467","first","2B",3.75,"Quinn","Quinn",NA,0,1,0,"Exp2_P405",0
"468","first","2B",5.22,"Blair","Blair",NA,0,1,0,"Exp2_P405",0
"469","first","2B",1.24,"Brian","Brian",NA,1,0,0,"Exp2_P405",0
"470","first","3C",6.24,"Ashley","Ashley",NA,0,1,0,"Exp2_P45",NA
"471","first","3C",4.39,"Jessie","Jessie",NA,0,1,0,"Exp2_P45",NA
"472","first","3C",2.61,"Emerson","Emerson",NA,0,1,0,"Exp2_P45",NA
"473","first","3C",3.87,"Reese","Reese",NA,0,1,0,"Exp2_P45",NA
"474","first","3C",1.28,"James","James",NA,0,1,0,"Exp2_P45",NA
"475","first","3C",6.82,"Emily","Emily",NA,0,1,0,"Exp2_P45",NA
"476","first","3C",5.34,"Jackie","Jackie",NA,1,0,0,"Exp2_P45",NA
"477","first","2C",6.24,"Ashley","Ashley",NA,0,1,0,"Exp2_P413",1
"478","first","2C",4.39,"Jessie","Jessie",NA,1,0,0,"Exp2_P413",1
"479","first","2C",2.61,"Emerson","Emerson",NA,1,0,0,"Exp2_P413",1
"480","first","2C",6.82,"Emily","Emily",NA,0,1,0,"Exp2_P413",1
"481","first","2C",3.87,"Reese","Reese",NA,0,1,0,"Exp2_P413",1
"482","first","2C",5.34,"Jackie","Jackie",NA,0,1,0,"Exp2_P413",1
"483","first","2C",1.28,"James","James",NA,1,0,0,"Exp2_P413",1
"484","first","1A",1.21,"Matthew","Matthew",NA,1,0,0,"Exp2_P304",0
"485","first","1A",2.12,"Chris","Chris",NA,1,0,0,"Exp2_P304",0
"486","first","1A",3.61,"Stevie","Stevie",NA,0,1,0,"Exp2_P304",0
"487","first","1A",4.22,"Taylor","Taylor",NA,1,0,0,"Exp2_P304",0
"488","first","1A",4.73,"Kerry","Kerry",NA,0,1,0,"Exp2_P304",0
"489","first","1A",5.59,"Jodie","Jodie",NA,0,1,0,"Exp2_P304",0
"490","first","1A",6.73,"Mary","Mary",NA,0,1,0,"Exp2_P304",0
"491","first","1A",1.21,"Matthew","Matthew",NA,1,0,0,"Exp2_P187",0
"492","first","1A",2.12,"Chris","Chris",NA,1,0,0,"Exp2_P187",0
"493","first","1A",3.61,"Stevie","Stevie",NA,0,1,0,"Exp2_P187",0
"494","first","1A",4.22,"Taylor","Taylor",NA,1,0,0,"Exp2_P187",0
"495","first","1A",4.73,"Kerry","Kerry",NA,1,0,0,"Exp2_P187",0
"496","first","1A",5.59,"Jodie","Jodie",NA,1,0,0,"Exp2_P187",0
"497","first","1A",6.73,"Mary","Mary",NA,0,1,0,"Exp2_P187",0
"498","first","3B",5.86,"Elisha","Elisha",NA,0,1,0,"Exp2_P38",1
"499","first","3B",4.34,"Riley","Riley",NA,0,1,0,"Exp2_P38",1
"500","first","3B",2.41,"Tommie","Tommie",NA,1,0,0,"Exp2_P38",1
"501","first","3B",3.75,"Quinn","Quinn",NA,1,0,0,"Exp2_P38",1
"502","first","3B",1.24,"Brian","Brian",NA,1,0,0,"Exp2_P38",1
"503","first","3B",6.78,"Rebecca","Rebecca",NA,0,1,0,"Exp2_P38",1
"504","first","3B",5.22,"Blair","Blair",NA,0,1,0,"Exp2_P38",1
"505","first","1C",1.28,"James","James",NA,1,0,0,"Exp2_P10",1
"506","first","1C",2.61,"Emerson","Emerson",NA,1,0,0,"Exp2_P10",1
"507","first","1C",3.87,"Reese","Reese",NA,1,0,0,"Exp2_P10",1
"508","first","1C",4.39,"Jessie","Jessie",NA,0,1,0,"Exp2_P10",1
"509","first","1C",5.34,"Jackie","Jackie",NA,0,1,0,"Exp2_P10",1
"510","first","1C",6.24,"Ashley","Ashley",NA,0,1,0,"Exp2_P10",1
"511","first","1C",6.82,"Emily","Emily",NA,0,1,0,"Exp2_P10",1
"512","first","3C",6.24,"Ashley","Ashley",NA,0,1,0,"Exp2_P104",0
"513","first","3C",4.39,"Jessie","Jessie",NA,1,0,0,"Exp2_P104",0
"514","first","3C",2.61,"Emerson","Emerson",NA,1,0,0,"Exp2_P104",0
"515","first","3C",3.87,"Reese","Reese",NA,0,1,0,"Exp2_P104",0
"516","first","3C",1.28,"James","James",NA,1,0,0,"Exp2_P104",0
"517","first","3C",6.82,"Emily","Emily",NA,0,1,0,"Exp2_P104",0
"518","first","3C",5.34,"Jackie","Jackie",NA,0,1,0,"Exp2_P104",0
"519","first","1B",1.24,"Brian","Brian",NA,1,0,0,"Exp2_P445",NA
"520","first","1B",2.41,"Tommie","Tommie",NA,0,1,0,"Exp2_P445",NA
"521","first","1B",3.75,"Quinn","Quinn",NA,0,1,0,"Exp2_P445",NA
"522","first","1B",4.34,"Riley","Riley",NA,1,0,0,"Exp2_P445",NA
"523","first","1B",5.22,"Blair","Blair",NA,1,0,0,"Exp2_P445",NA
"524","first","1B",5.86,"Elisha","Elisha",NA,0,1,0,"Exp2_P445",NA
"525","first","1B",6.78,"Rebecca","Rebecca",NA,0,1,0,"Exp2_P445",NA
"526","first","3C",6.24,"Ashley","Ashley",NA,0,1,0,"Exp2_P267",0
"527","first","3C",4.39,"Jessie","Jessie",NA,0,1,0,"Exp2_P267",0
"528","first","3C",2.61,"Emerson","Emerson",NA,1,0,0,"Exp2_P267",0
"529","first","3C",3.87,"Reese","Reese",NA,1,0,0,"Exp2_P267",0
"530","first","3C",1.28,"James","James",NA,1,0,0,"Exp2_P267",0
"531","first","3C",6.82,"Emily","Emily",NA,0,1,0,"Exp2_P267",0
"532","first","3C",5.34,"Jackie","Jackie",NA,0,1,0,"Exp2_P267",0
"533","first","3C",6.24,"Ashley","Ashley",NA,0,1,0,"Exp2_P350",1
"534","first","3C",4.39,"Jessie","Jessie",NA,0,1,0,"Exp2_P350",1
"535","first","3C",2.61,"Emerson","Emerson",NA,1,0,0,"Exp2_P350",1
"536","first","3C",3.87,"Reese","Reese",NA,0,1,0,"Exp2_P350",1
"537","first","3C",1.28,"James","James",NA,0,1,0,"Exp2_P350",1
"538","first","3C",6.82,"Emily","Emily",NA,0,1,0,"Exp2_P350",1
"539","first","3C",5.34,"Jackie","Jackie",NA,0,1,0,"Exp2_P350",1
"540","first","3A",5.59,"Jodie","Jodie",NA,1,0,0,"Exp2_P275",0
"541","first","3A",4.22,"Taylor","Taylor",NA,1,0,0,"Exp2_P275",0
"542","first","3A",3.61,"Stevie","Stevie",NA,1,0,0,"Exp2_P275",0
"543","first","3A",4.22,"Taylor","Taylor",NA,1,0,0,"Exp2_P275",0
"544","first","3A",1.21,"Matthew","Matthew",NA,1,0,0,"Exp2_P275",0
"545","first","3A",5.59,"Jodie","Jodie",NA,0,1,0,"Exp2_P275",0
"546","first","3A",4.73,"Kerry","Kerry",NA,0,1,0,"Exp2_P275",0
"547","first","3A",5.59,"Jodie","Jodie",NA,0,1,0,"Exp2_P430",0
"548","first","3A",4.22,"Taylor","Taylor",NA,0,1,0,"Exp2_P430",0
"549","first","3A",3.61,"Stevie","Stevie",NA,1,0,0,"Exp2_P430",0
"550","first","3A",4.22,"Taylor","Taylor",NA,1,0,0,"Exp2_P430",0
"551","first","3A",1.21,"Matthew","Matthew",NA,1,0,0,"Exp2_P430",0
"552","first","3A",5.59,"Jodie","Jodie",NA,0,1,0,"Exp2_P430",0
"553","first","3A",4.73,"Kerry","Kerry",NA,0,1,0,"Exp2_P430",0
"554","first","1C",1.28,"James","James",NA,1,0,0,"Exp2_P140",0
"555","first","1C",2.61,"Emerson","Emerson",NA,1,0,0,"Exp2_P140",0
"556","first","1C",3.87,"Reese","Reese",NA,1,0,0,"Exp2_P140",0
"557","first","1C",4.39,"Jessie","Jessie",NA,1,0,0,"Exp2_P140",0
"558","first","1C",5.34,"Jackie","Jackie",NA,0,1,0,"Exp2_P140",0
"559","first","1C",6.24,"Ashley","Ashley",NA,0,1,0,"Exp2_P140",0
"560","first","1C",6.82,"Emily","Emily",NA,0,1,0,"Exp2_P140",0
"561","first","1B",1.24,"Brian","Brian",NA,1,0,0,"Exp2_P313",0
"562","first","1B",2.41,"Tommie","Tommie",NA,1,0,0,"Exp2_P313",0
"563","first","1B",3.75,"Quinn","Quinn",NA,1,0,0,"Exp2_P313",0
"564","first","1B",4.34,"Riley","Riley",NA,0,1,0,"Exp2_P313",0
"565","first","1B",5.22,"Blair","Blair",NA,0,1,0,"Exp2_P313",0
"566","first","1B",5.86,"Elisha","Elisha",NA,0,1,0,"Exp2_P313",0
"567","first","1B",6.78,"Rebecca","Rebecca",NA,0,1,0,"Exp2_P313",0
"568","first","2A",5.59,"Jodie","Jodie",NA,0,1,0,"Exp2_P387",1
"569","first","2A",4.22,"Taylor","Taylor",NA,0,1,0,"Exp2_P387",1
"570","first","2A",2.12,"Chris","Chris",NA,1,0,0,"Exp2_P387",1
"571","first","2A",6.73,"Mary","Mary",NA,0,1,0,"Exp2_P387",1
"572","first","2A",3.61,"Stevie","Stevie",NA,0,1,0,"Exp2_P387",1
"573","first","2A",4.73,"Kerry","Kerry",NA,1,0,0,"Exp2_P387",1
"574","first","2A",1.21,"Matthew","Matthew",NA,1,0,0,"Exp2_P387",1
"575","first","1A",1.21,"Matthew","Matthew",NA,1,0,0,"Exp2_P39",1
"576","first","1A",2.12,"Chris","Chris",NA,0,0,1,"Exp2_P39",1
"577","first","1A",3.61,"Stevie","Stevie",NA,0,0,1,"Exp2_P39",1
"578","first","1A",4.22,"Taylor","Taylor",NA,1,0,0,"Exp2_P39",1
"579","first","1A",4.73,"Kerry","Kerry",NA,0,0,1,"Exp2_P39",1
"580","first","1A",5.59,"Jodie","Jodie",NA,0,0,1,"Exp2_P39",1
"581","first","1A",6.73,"Mary","Mary",NA,0,0,1,"Exp2_P39",1
"582","first","3A",5.59,"Jodie","Jodie",NA,1,0,0,"Exp2_P123",0
"583","first","3A",4.22,"Taylor","Taylor",NA,0,1,0,"Exp2_P123",0
"584","first","3A",3.61,"Stevie","Stevie",NA,1,0,0,"Exp2_P123",0
"585","first","3A",4.22,"Taylor","Taylor",NA,1,0,0,"Exp2_P123",0
"586","first","3A",1.21,"Matthew","Matthew",NA,0,1,0,"Exp2_P123",0
"587","first","3A",5.59,"Jodie","Jodie",NA,1,0,0,"Exp2_P123",0
"588","first","3A",4.73,"Kerry","Kerry",NA,1,0,0,"Exp2_P123",0
"589","first","3B",5.86,"Elisha","Elisha",NA,0,1,0,"Exp2_P272",1
"590","first","3B",4.34,"Riley","Riley",NA,1,0,0,"Exp2_P272",1
"591","first","3B",2.41,"Tommie","Tommie",NA,1,0,0,"Exp2_P272",1
"592","first","3B",3.75,"Quinn","Quinn",NA,1,0,0,"Exp2_P272",1
"593","first","3B",1.24,"Brian","Brian",NA,1,0,0,"Exp2_P272",1
"594","first","3B",6.78,"Rebecca","Rebecca",NA,0,1,0,"Exp2_P272",1
"595","first","3B",5.22,"Blair","Blair",NA,1,0,0,"Exp2_P272",1
"596","first","1B",1.24,"Brian","Brian",NA,1,0,0,"Exp2_P218",1
"597","first","1B",2.41,"Tommie","Tommie",NA,0,1,0,"Exp2_P218",1
"598","first","1B",3.75,"Quinn","Quinn",NA,1,0,0,"Exp2_P218",1
"599","first","1B",4.34,"Riley","Riley",NA,1,0,0,"Exp2_P218",1
"600","first","1B",5.22,"Blair","Blair",NA,0,1,0,"Exp2_P218",1
"601","first","1B",5.86,"Elisha","Elisha",NA,0,1,0,"Exp2_P218",1
"602","first","1B",6.78,"Rebecca","Rebecca",NA,0,1,0,"Exp2_P218",1
"603","first","3C",6.24,"Ashley","Ashley",NA,0,1,0,"Exp2_P327",0
"604","first","3C",4.39,"Jessie","Jessie",NA,0,1,0,"Exp2_P327",0
"605","first","3C",2.61,"Emerson","Emerson",NA,1,0,0,"Exp2_P327",0
"606","first","3C",3.87,"Reese","Reese",NA,1,0,0,"Exp2_P327",0
"607","first","3C",1.28,"James","James",NA,1,0,0,"Exp2_P327",0
"608","first","3C",6.82,"Emily","Emily",NA,0,1,0,"Exp2_P327",0
"609","first","3C",5.34,"Jackie","Jackie",NA,0,1,0,"Exp2_P327",0
"610","first","3C",6.24,"Ashley","Ashley",NA,1,0,0,"Exp2_P291",0
"611","first","3C",4.39,"Jessie","Jessie",NA,0,0,1,"Exp2_P291",0
"612","first","3C",2.61,"Emerson","Emerson",NA,0,0,1,"Exp2_P291",0
"613","first","3C",3.87,"Reese","Reese",NA,0,0,1,"Exp2_P291",0
"614","first","3C",1.28,"James","James",NA,0,0,1,"Exp2_P291",0
"615","first","3C",6.82,"Emily","Emily",NA,0,0,1,"Exp2_P291",0
"616","first","3C",5.34,"Jackie","Jackie",NA,0,0,1,"Exp2_P291",0
"617","first","2A",5.59,"Jodie","Jodie",NA,0,1,0,"Exp2_P236",0
"618","first","2A",4.22,"Taylor","Taylor",NA,0,1,0,"Exp2_P236",0
"619","first","2A",2.12,"Chris","Chris",NA,1,0,0,"Exp2_P236",0
"620","first","2A",6.73,"Mary","Mary",NA,0,1,0,"Exp2_P236",0
"621","first","2A",3.61,"Stevie","Stevie",NA,0,1,0,"Exp2_P236",0
"622","first","2A",4.73,"Kerry","Kerry",NA,0,1,0,"Exp2_P236",0
"623","first","2A",1.21,"Matthew","Matthew",NA,1,0,0,"Exp2_P236",0
"624","first","1B",1.24,"Brian","Brian",NA,1,0,0,"Exp2_P180",0
"625","first","1B",2.41,"Tommie","Tommie",NA,0,1,0,"Exp2_P180",0
"626","first","1B",3.75,"Quinn","Quinn",NA,1,0,0,"Exp2_P180",0
"627","first","1B",4.34,"Riley","Riley",NA,1,0,0,"Exp2_P180",0
"628","first","1B",5.22,"Blair","Blair",NA,0,1,0,"Exp2_P180",0
"629","first","1B",5.86,"Elisha","Elisha",NA,0,1,0,"Exp2_P180",0
"630","first","1B",6.78,"Rebecca","Rebecca",NA,1,0,0,"Exp2_P180",0
"631","first","2C",6.24,"Ashley","Ashley",NA,0,1,0,"Exp2_P271",0
"632","first","2C",4.39,"Jessie","Jessie",NA,0,1,0,"Exp2_P271",0
"633","first","2C",2.61,"Emerson","Emerson",NA,1,0,0,"Exp2_P271",0
"634","first","2C",6.82,"Emily","Emily",NA,0,1,0,"Exp2_P271",0
"635","first","2C",3.87,"Reese","Reese",NA,1,0,0,"Exp2_P271",0
"636","first","2C",5.34,"Jackie","Jackie",NA,0,1,0,"Exp2_P271",0
"637","first","2C",1.28,"James","James",NA,1,0,0,"Exp2_P271",0
"638","first","1C",1.28,"James","James",NA,1,0,0,"Exp2_P278",0
"639","first","1C",2.61,"Emerson","Emerson",NA,1,0,0,"Exp2_P278",0
"640","first","1C",3.87,"Reese","Reese",NA,0,1,0,"Exp2_P278",0
"641","first","1C",4.39,"Jessie","Jessie",NA,1,0,0,"Exp2_P278",0
"642","first","1C",5.34,"Jackie","Jackie",NA,0,1,0,"Exp2_P278",0
"643","first","1C",6.24,"Ashley","Ashley",NA,0,1,0,"Exp2_P278",0
"644","first","1C",6.82,"Emily","Emily",NA,0,1,0,"Exp2_P278",0
"645","first","1A",1.21,"Matthew","Matthew",NA,1,0,0,"Exp2_P306",1
"646","first","1A",2.12,"Chris","Chris",NA,1,0,0,"Exp2_P306",1
"647","first","1A",3.61,"Stevie","Stevie",NA,0,1,0,"Exp2_P306",1
"648","first","1A",4.22,"Taylor","Taylor",NA,0,1,0,"Exp2_P306",1
"649","first","1A",4.73,"Kerry","Kerry",NA,0,1,0,"Exp2_P306",1
"650","first","1A",5.59,"Jodie","Jodie",NA,0,1,0,"Exp2_P306",1
"651","first","1A",6.73,"Mary","Mary",NA,0,1,0,"Exp2_P306",1
"652","first","3A",5.59,"Jodie","Jodie",NA,1,0,0,"Exp2_P282",1
"653","first","3A",4.22,"Taylor","Taylor",NA,0,1,0,"Exp2_P282",1
"654","first","3A",3.61,"Stevie","Stevie",NA,1,0,0,"Exp2_P282",1
"655","first","3A",4.22,"Taylor","Taylor",NA,1,0,0,"Exp2_P282",1
"656","first","3A",1.21,"Matthew","Matthew",NA,1,0,0,"Exp2_P282",1
"657","first","3A",5.59,"Jodie","Jodie",NA,1,0,0,"Exp2_P282",1
